Account ID,Full Name,Title,Function,Last Activity,Email,Phone
001cv00000AuZBl,Brian Colesworthy,Teton County Planner | Floodplain Administrator,Building/Permitting/Inspections,2025-07-28,,
001cv00000AuZBl,Sam Carlson,County Commissioner,Other,,,
001cv00000AuZCz,Jeff Giese,Building Official,Building/Permitting/Inspections,2025-07-29,,
001cv00000AuZCz,Tom Bergin,Land Use & Building Services Director,Building/Permitting/Inspections,,,
001cv00000AuZD3,Ann O'Toole,GIS Tech | Administrative Assistant,Planning & Zoning,,,
001cv00000AuZD3,Amanda Cooley,Planning Director | Floodplain Administrator,Building/Permitting/Inspections,2026-03-09,,
001cv00000AuZNJ,Mike Goffena,District 2 Commissioner | County Development Decision-Maker,Other,2025-11-17,,
001cv00000AuZNJ,Mike Turley,District 3 Commissioner | County Development Chairman,Other,,,
001cv00000AuZNJ,Bob Pancratz,"County Commissioner, District 1, Vice-Chair",Other,,,
001cv00000AuZNJ,Unknown Uknown,"Director, Head of planning and Growth",Planning & Zoning,2025-11-17,,
001cv00000AuZNJ,Darren Uknown,Floodplain Administrator,Building/Permitting/Inspections,2025-11-18,,
001cv00000AuZNJ,Courtney Long,"Great West Engineer, Permit Processor",Building/Permitting/Inspections,2025-11-21,,
001cv00000AuZNJ,Jeremy Sadness,WWC Engineer,Other,2025-11-17,,
001cv00000AuZNU,Matthew Rohrbach,City Planner,Planning & Zoning,2026-04-08,,
001cv00000AuZQo,Nichole Brown,Director of Community Development | Planning Director,Planning & Zoning,2025-08-07,,
001cv00000AuZRN,Casey Burke,Valley County Planner,Planning & Zoning,,,
001cv00000AuZRN,Verna Cotton,Admin Assistant,Other,,,
001cv00000AuZVk,Amy Adler,Rural Addressing Coordinator,Other,,,
001cv00000AuZVk,Bob Lee,County Commissioner,Other,,,
001cv00000AuZVk,Chris Purkett,IT Director,Other,2026-04-08,,
001cv00000AuZVk,Debbie Bell,Appraiser,Other,2026-03-03,,
001cv00000AuZZ4,Forrest Mandeville,Contracted Planner | Planning Consultant,Planning & Zoning,2025-07-24,,
001cv00000AuZZ4,Stephanie Ray,Community and Economic Development Director | Planning Director,Planning & Zoning,2025-07-29,,
001cv00000AuZZV,Doug Kaercher,Mayor,Other,2025-07-29,,
001cv00000AuZZV,Stacy McIntosh,Finance Director | City Clerk,Other,,,
001cv00000AuZZu,Tom Wagenknecht,Environmental Health Sanitarian,Other,,,
001cv00000AuZZu,Tracy Sawyer,GIS and Rural Addressing Coordinator,Planning & Zoning,,,
001cv00000AuZaR,Kyle Harlan,,Other,2025-08-20,,
001cv00000AuZdj,Darrell Aaby,Building Codes Inspector | State Regional Inspector,Building/Permitting/Inspections,,,
001cv00000AuZdj,Forrest Sanderson,County Planner | Floodplain Administrator,Building/Permitting/Inspections,2025-07-29,,
001cv00000AuZfn,Chris McComas,Land Services Director,Other,2026-02-24,,
001cv00000AuZfn,Clerk Clerk,Clerk Dpt,Other,,,
001cv00000AuZfn,Kjirsten Mercer,"Director, Public Health",Other,2026-04-06,,
001cv00000AuZfn,Tina Scott,Environmental Health Tech,Other,2026-04-22,,
001cv00000AuZiX,LaDana Hintz,Planning Director,Planning & Zoning,2025-08-27,,
001cv00000AuZlR,Cheryl Hansen,Clerk and Recorder,Other,2026-03-03,,
001cv00000AuZlT,Forrest Mandeville,Planning PoC,Planning & Zoning,2026-02-25,,
001cv00000AuZlT,Angela Newell,County Staff,Other,2026-04-14,,
001cv00000AuZlT,Scott Blain,"Comissioner, Presiding Officer",Other,2026-04-08,,
001cv00000AuZlT,Angela Newell,Commissiner,Other,,,
001cv00000AuZn9,Maurice Redhorn,Sheriff's Office,Other,,,
001cv00000AuZn9,Mandi Kennerly,Clerk,Other,2025-11-04,,
001cv00000AuZn9,John Evans,Public Works (Roads),Other,,,
001cv00000AuZn9,Don Wilson,Treasurer,Other,,,
001cv00000AuZpH,Amy Ferguson,Health & Planning,Planning & Zoning,2025-07-15,,
001cv00000AuZpH,Julie Anez,County Planner,Planning & Zoning,2026-01-12,,
001cv00000AuZth,Michael Inman,Planner,Planning & Zoning,2025-09-05,,
001cv00000Aua3p,Jesse Haag,Director of Planning,Planning & Zoning,2026-02-09,,
001cv00000Aua3p,Debra Blystone,Planning /GIS Contact,Planning & Zoning,2026-02-09,,
001cv00000Aua3p,Lisa Oedewaldt,Planning/GIS contact,Planning & Zoning,2026-01-26,,
001cv00000Aua3p,Sheriffs Office,Sheriffs Office,Other,2026-02-11,,
001cv00000AuaN9,Benjamin Abbey,Chief Building Official,Building/Permitting/Inspections,2025-10-28,,
001cv00000AuaN9,Chris Saunders,Community Development Manager,Planning & Zoning,2025-11-24,,
001cv00000AuaN9,Scott McMahan,IT Director,Other,2025-11-21,,
001cv00000AuaN9,Albert Mayo,Systems Administration Manager,Other,2025-11-21,,
001cv00000AuaN9,Mike Mass,City Clerk,Other,2026-05-20,,
001cv00000AuaWG,Kelly Blake,Director of Com Dev,Other,2025-10-24,,
001cv00000AuaWG,Frank Rives,Planner 2,Planning & Zoning,,,
001cv00000AuaWG,Jenny Chambers,Community Development Director,Planning & Zoning,2026-04-29,,
001cv00000B21sZ,Ward Smith,Public Works Director,Other,,,
001cv00000bBWSO,Tina Hoeger,Code Enforcement Manager,Code Enforcement,,,
001cv00000bBWSO,Brenda Beckett,Community Services Manager,Other,,,
001cv00000bBWSO,Wyeth Friday,Planning & Community Services Director,Planning & Zoning,,,
